Territory X Date,target,cases,Territory,Date,Continent
Sweden X 1/27/20,0,0,Sweden,1/27/2020,Europe
Sweden X 1/28/20,0,0,Sweden,1/28/2020,Europe
Sweden X 1/29/20,0,0,Sweden,1/29/2020,Europe
Sweden X 1/30/20,0,0,Sweden,1/30/2020,Europe
Sweden X 1/31/20,0,1,Sweden,1/31/2020,Europe
Sweden X 2/1/20,0,1,Sweden,2/1/2020,Europe
Sweden X 2/2/20,0,1,Sweden,2/2/2020,Europe
Sweden X 2/3/20,0,1,Sweden,2/3/2020,Europe
Sweden X 2/4/20,0,1,Sweden,2/4/2020,Europe
Sweden X 2/5/20,0,1,Sweden,2/5/2020,Europe
Sweden X 2/6/20,0,1,Sweden,2/6/2020,Europe
Sweden X 2/7/20,0,1,Sweden,2/7/2020,Europe
Sweden X 2/8/20,0,1,Sweden,2/8/2020,Europe
Sweden X 2/9/20,0,1,Sweden,2/9/2020,Europe
Sweden X 2/10/20,0,1,Sweden,2/10/2020,Europe
Sweden X 2/11/20,0,1,Sweden,2/11/2020,Europe
Sweden X 2/12/20,0,1,Sweden,2/12/2020,Europe
Sweden X 2/13/20,0,1,Sweden,2/13/2020,Europe
Sweden X 2/14/20,0,1,Sweden,2/14/2020,Europe
Sweden X 2/15/20,0,1,Sweden,2/15/2020,Europe
Sweden X 2/16/20,0,1,Sweden,2/16/2020,Europe
Sweden X 2/17/20,0,1,Sweden,2/17/2020,Europe
Sweden X 2/18/20,0,1,Sweden,2/18/2020,Europe
Sweden X 2/19/20,0,1,Sweden,2/19/2020,Europe
Sweden X 2/20/20,0,1,Sweden,2/20/2020,Europe
Sweden X 2/21/20,0,1,Sweden,2/21/2020,Europe
Sweden X 2/22/20,0,1,Sweden,2/22/2020,Europe
Sweden X 2/23/20,0,1,Sweden,2/23/2020,Europe
Sweden X 2/24/20,0,1,Sweden,2/24/2020,Europe
Sweden X 2/25/20,0,1,Sweden,2/25/2020,Europe
Sweden X 2/26/20,0,2,Sweden,2/26/2020,Europe
Sweden X 2/27/20,0,7,Sweden,2/27/2020,Europe
Sweden X 2/28/20,0,7,Sweden,2/28/2020,Europe
Sweden X 2/29/20,0,12,Sweden,2/29/2020,Europe
Sweden X 3/1/20,0,14,Sweden,3/1/2020,Europe
Sweden X 3/2/20,0,15,Sweden,3/2/2020,Europe
Sweden X 3/3/20,0,21,Sweden,3/3/2020,Europe
Sweden X 3/4/20,0,35,Sweden,3/4/2020,Europe
Sweden X 3/5/20,0,94,Sweden,3/5/2020,Europe
Sweden X 3/6/20,0,101,Sweden,3/6/2020,Europe
Sweden X 3/7/20,0,161,Sweden,3/7/2020,Europe
Sweden X 3/8/20,0,203,Sweden,3/8/2020,Europe
Sweden X 3/9/20,0,248,Sweden,3/9/2020,Europe
Sweden X 3/10/20,0,355,Sweden,3/10/2020,Europe
Sweden X 3/11/20,1,500,Sweden,3/11/2020,Europe
Sweden X 3/12/20,1,599,Sweden,3/12/2020,Europe
Switzerland X 1/22/20,0,0,Switzerland,1/22/2020,Europe
Switzerland X 1/23/20,0,0,Switzerland,1/23/2020,Europe
Switzerland X 1/24/20,0,0,Switzerland,1/24/2020,Europe
Switzerland X 1/25/20,0,0,Switzerland,1/25/2020,Europe
Switzerland X 1/26/20,0,0,Switzerland,1/26/2020,Europe
Switzerland X 1/27/20,0,0,Switzerland,1/27/2020,Europe
Switzerland X 1/28/20,0,0,Switzerland,1/28/2020,Europe
Switzerland X 1/29/20,0,0,Switzerland,1/29/2020,Europe
Switzerland X 1/30/20,0,0,Switzerland,1/30/2020,Europe
Switzerland X 1/31/20,0,0,Switzerland,1/31/2020,Europe
Switzerland X 2/1/20,0,0,Switzerland,2/1/2020,Europe
Switzerland X 2/2/20,0,0,Switzerland,2/2/2020,Europe
Switzerland X 2/3/20,0,0,Switzerland,2/3/2020,Europe
Switzerland X 2/4/20,0,0,Switzerland,2/4/2020,Europe
Switzerland X 2/5/20,0,0,Switzerland,2/5/2020,Europe
Switzerland X 2/6/20,0,0,Switzerland,2/6/2020,Europe
Switzerland X 2/7/20,0,0,Switzerland,2/7/2020,Europe
Switzerland X 2/8/20,0,0,Switzerland,2/8/2020,Europe
Switzerland X 2/9/20,0,0,Switzerland,2/9/2020,Europe
Switzerland X 2/10/20,0,0,Switzerland,2/10/2020,Europe
Switzerland X 2/11/20,0,0,Switzerland,2/11/2020,Europe
Switzerland X 2/12/20,0,0,Switzerland,2/12/2020,Europe
Switzerland X 2/13/20,0,0,Switzerland,2/13/2020,Europe
Switzerland X 2/14/20,0,0,Switzerland,2/14/2020,Europe
Switzerland X 2/15/20,0,0,Switzerland,2/15/2020,Europe
Switzerland X 2/16/20,0,0,Switzerland,2/16/2020,Europe
Switzerland X 2/17/20,0,0,Switzerland,2/17/2020,Europe
Switzerland X 2/18/20,0,0,Switzerland,2/18/2020,Europe
Switzerland X 2/19/20,0,0,Switzerland,2/19/2020,Europe
Switzerland X 2/20/20,0,0,Switzerland,2/20/2020,Europe
Switzerland X 2/21/20,0,0,Switzerland,2/21/2020,Europe
Switzerland X 2/22/20,0,0,Switzerland,2/22/2020,Europe
Switzerland X 2/23/20,0,0,Switzerland,2/23/2020,Europe
Switzerland X 2/24/20,0,0,Switzerland,2/24/2020,Europe
Switzerland X 2/25/20,0,1,Switzerland,2/25/2020,Europe
Switzerland X 2/26/20,0,1,Switzerland,2/26/2020,Europe
Switzerland X 2/27/20,0,8,Switzerland,2/27/2020,Europe
Switzerland X 2/28/20,0,8,Switzerland,2/28/2020,Europe
Switzerland X 2/29/20,0,18,Switzerland,2/29/2020,Europe
Switzerland X 3/1/20,0,27,Switzerland,3/1/2020,Europe
Switzerland X 3/2/20,0,42,Switzerland,3/2/2020,Europe
Switzerland X 3/3/20,0,56,Switzerland,3/3/2020,Europe
Switzerland X 3/4/20,0,90,Switzerland,3/4/2020,Europe
Switzerland X 3/5/20,1,114,Switzerland,3/5/2020,Europe
Switzerland X 3/6/20,1,214,Switzerland,3/6/2020,Europe
Switzerland X 3/7/20,1,268,Switzerland,3/7/2020,Europe
Switzerland X 3/8/20,2,337,Switzerland,3/8/2020,Europe
Switzerland X 3/9/20,2,374,Switzerland,3/9/2020,Europe
Switzerland X 3/10/20,3,491,Switzerland,3/10/2020,Europe
Switzerland X 3/11/20,4,652,Switzerland,3/11/2020,Europe
Switzerland X 3/12/20,4,652,Switzerland,3/12/2020,Europe
Syrian Arab Republic (the) X 1/22/20,0,0,Syrian Arab Republic (the),1/22/2020,Asia
Syrian Arab Republic (the) X 1/23/20,0,0,Syrian Arab Republic (the),1/23/2020,Asia
Syrian Arab Republic (the) X 1/24/20,0,0,Syrian Arab Republic (the),1/24/2020,Asia
Syrian Arab Republic (the) X 1/25/20,0,0,Syrian Arab Republic (the),1/25/2020,Asia
Syrian Arab Republic (the) X 1/26/20,0,0,Syrian Arab Republic (the),1/26/2020,Asia
Syrian Arab Republic (the) X 1/27/20,0,0,Syrian Arab Republic (the),1/27/2020,Asia
Syrian Arab Republic (the) X 1/28/20,0,0,Syrian Arab Republic (the),1/28/2020,Asia
Syrian Arab Republic (the) X 1/29/20,0,0,Syrian Arab Republic (the),1/29/2020,Asia
Syrian Arab Republic (the) X 1/30/20,0,0,Syrian Arab Republic (the),1/30/2020,Asia
Syrian Arab Republic (the) X 1/31/20,0,0,Syrian Arab Republic (the),1/31/2020,Asia
Syrian Arab Republic (the) X 2/1/20,0,0,Syrian Arab Republic (the),2/1/2020,Asia
Syrian Arab Republic (the) X 2/2/20,0,0,Syrian Arab Republic (the),2/2/2020,Asia
Syrian Arab Republic (the) X 2/3/20,0,0,Syrian Arab Republic (the),2/3/2020,Asia
Syrian Arab Republic (the) X 2/4/20,0,0,Syrian Arab Republic (the),2/4/2020,Asia
Syrian Arab Republic (the) X 2/5/20,0,0,Syrian Arab Republic (the),2/5/2020,Asia
Syrian Arab Republic (the) X 2/6/20,0,0,Syrian Arab Republic (the),2/6/2020,Asia
Syrian Arab Republic (the) X 2/7/20,0,0,Syrian Arab Republic (the),2/7/2020,Asia
Syrian Arab Republic (the) X 2/8/20,0,0,Syrian Arab Republic (the),2/8/2020,Asia
Syrian Arab Republic (the) X 2/9/20,0,0,Syrian Arab Republic (the),2/9/2020,Asia
Syrian Arab Republic (the) X 2/10/20,0,0,Syrian Arab Republic (the),2/10/2020,Asia
Syrian Arab Republic (the) X 2/11/20,0,0,Syrian Arab Republic (the),2/11/2020,Asia
Syrian Arab Republic (the) X 2/12/20,0,0,Syrian Arab Republic (the),2/12/2020,Asia
Syrian Arab Republic (the) X 2/13/20,0,0,Syrian Arab Republic (the),2/13/2020,Asia
Syrian Arab Republic (the) X 2/14/20,0,0,Syrian Arab Republic (the),2/14/2020,Asia
Syrian Arab Republic (the) X 2/15/20,0,0,Syrian Arab Republic (the),2/15/2020,Asia
Syrian Arab Republic (the) X 2/16/20,0,0,Syrian Arab Republic (the),2/16/2020,Asia
Syrian Arab Republic (the) X 2/17/20,0,0,Syrian Arab Republic (the),2/17/2020,Asia
Syrian Arab Republic (the) X 2/18/20,0,0,Syrian Arab Republic (the),2/18/2020,Asia
Syrian Arab Republic (the) X 2/19/20,0,0,Syrian Arab Republic (the),2/19/2020,Asia
Syrian Arab Republic (the) X 2/20/20,0,0,Syrian Arab Republic (the),2/20/2020,Asia
Syrian Arab Republic (the) X 2/21/20,0,0,Syrian Arab Republic (the),2/21/2020,Asia
Syrian Arab Republic (the) X 2/22/20,0,0,Syrian Arab Republic (the),2/22/2020,Asia
Syrian Arab Republic (the) X 2/23/20,0,0,Syrian Arab Republic (the),2/23/2020,Asia
Syrian Arab Republic (the) X 2/24/20,0,0,Syrian Arab Republic (the),2/24/2020,Asia
Syrian Arab Republic (the) X 2/25/20,0,0,Syrian Arab Republic (the),2/25/2020,Asia
Syrian Arab Republic (the) X 2/26/20,0,0,Syrian Arab Republic (the),2/26/2020,Asia
Syrian Arab Republic (the) X 2/27/20,0,0,Syrian Arab Republic (the),2/27/2020,Asia
Syrian Arab Republic (the) X 2/28/20,0,0,Syrian Arab Republic (the),2/28/2020,Asia
Syrian Arab Republic (the) X 2/29/20,0,0,Syrian Arab Republic (the),2/29/2020,Asia
Syrian Arab Republic (the) X 3/1/20,0,0,Syrian Arab Republic (the),3/1/2020,Asia
Syrian Arab Republic (the) X 3/2/20,0,0,Syrian Arab Republic (the),3/2/2020,Asia
Syrian Arab Republic (the) X 3/3/20,0,0,Syrian Arab Republic (the),3/3/2020,Asia
Syrian Arab Republic (the) X 3/4/20,0,0,Syrian Arab Republic (the),3/4/2020,Asia
Syrian Arab Republic (the) X 3/5/20,0,0,Syrian Arab Republic (the),3/5/2020,Asia
Syrian Arab Republic (the) X 3/6/20,0,0,Syrian Arab Republic (the),3/6/2020,Asia
Syrian Arab Republic (the) X 3/7/20,0,0,Syrian Arab Republic (the),3/7/2020,Asia
Syrian Arab Republic (the) X 3/8/20,0,0,Syrian Arab Republic (the),3/8/2020,Asia
Syrian Arab Republic (the) X 3/9/20,0,0,Syrian Arab Republic (the),3/9/2020,Asia
Syrian Arab Republic (the) X 3/10/20,0,0,Syrian Arab Republic (the),3/10/2020,Asia
Syrian Arab Republic (the) X 3/11/20,0,0,Syrian Arab Republic (the),3/11/2020,Asia
Syrian Arab Republic (the) X 3/12/20,0,0,Syrian Arab Republic (the),3/12/2020,Asia
Taiwan X 1/22/20,0,1,Taiwan,1/22/2020,Asia
Taiwan X 1/23/20,0,1,Taiwan,1/23/2020,Asia
Taiwan X 1/24/20,0,3,Taiwan,1/24/2020,Asia
Taiwan X 1/25/20,0,3,Taiwan,1/25/2020,Asia
Taiwan X 1/26/20,0,4,Taiwan,1/26/2020,Asia
Taiwan X 1/27/20,0,5,Taiwan,1/27/2020,Asia
Taiwan X 1/28/20,0,8,Taiwan,1/28/2020,Asia
Taiwan X 1/29/20,0,8,Taiwan,1/29/2020,Asia
Taiwan X 1/30/20,0,9,Taiwan,1/30/2020,Asia
Taiwan X 1/31/20,0,10,Taiwan,1/31/2020,Asia
Taiwan X 2/1/20,0,10,Taiwan,2/1/2020,Asia
Taiwan X 2/2/20,0,10,Taiwan,2/2/2020,Asia
Taiwan X 2/3/20,0,10,Taiwan,2/3/2020,Asia
Taiwan X 2/4/20,0,11,Taiwan,2/4/2020,Asia
Taiwan X 2/5/20,0,11,Taiwan,2/5/2020,Asia
Taiwan X 2/6/20,0,16,Taiwan,2/6/2020,Asia
Taiwan X 2/7/20,0,16,Taiwan,2/7/2020,Asia
Taiwan X 2/8/20,0,17,Taiwan,2/8/2020,Asia
Taiwan X 2/9/20,0,18,Taiwan,2/9/2020,Asia
Taiwan X 2/10/20,0,18,Taiwan,2/10/2020,Asia
Taiwan X 2/11/20,0,18,Taiwan,2/11/2020,Asia
Taiwan X 2/12/20,0,18,Taiwan,2/12/2020,Asia
Taiwan X 2/13/20,0,18,Taiwan,2/13/2020,Asia
Taiwan X 2/14/20,0,18,Taiwan,2/14/2020,Asia
Taiwan X 2/15/20,0,18,Taiwan,2/15/2020,Asia
Taiwan X 2/16/20,1,20,Taiwan,2/16/2020,Asia
Taiwan X 2/17/20,1,22,Taiwan,2/17/2020,Asia
Taiwan X 2/18/20,1,22,Taiwan,2/18/2020,Asia
Taiwan X 2/19/20,1,23,Taiwan,2/19/2020,Asia
Taiwan X 2/20/20,1,24,Taiwan,2/20/2020,Asia
Taiwan X 2/21/20,1,26,Taiwan,2/21/2020,Asia
Taiwan X 2/22/20,1,26,Taiwan,2/22/2020,Asia
Taiwan X 2/23/20,1,28,Taiwan,2/23/2020,Asia
Taiwan X 2/24/20,1,30,Taiwan,2/24/2020,Asia
Taiwan X 2/25/20,1,31,Taiwan,2/25/2020,Asia
Taiwan X 2/26/20,1,32,Taiwan,2/26/2020,Asia
Taiwan X 2/27/20,1,32,Taiwan,2/27/2020,Asia
Taiwan X 2/28/20,1,34,Taiwan,2/28/2020,Asia
Taiwan X 2/29/20,1,39,Taiwan,2/29/2020,Asia
Taiwan X 3/1/20,1,40,Taiwan,3/1/2020,Asia
Taiwan X 3/2/20,1,41,Taiwan,3/2/2020,Asia
Taiwan X 3/3/20,1,42,Taiwan,3/3/2020,Asia
Taiwan X 3/4/20,1,42,Taiwan,3/4/2020,Asia
Taiwan X 3/5/20,1,44,Taiwan,3/5/2020,Asia
Taiwan X 3/6/20,1,45,Taiwan,3/6/2020,Asia
Taiwan X 3/7/20,1,45,Taiwan,3/7/2020,Asia
Taiwan X 3/8/20,1,45,Taiwan,3/8/2020,Asia
Taiwan X 3/9/20,1,45,Taiwan,3/9/2020,Asia
Taiwan X 3/10/20,1,47,Taiwan,3/10/2020,Asia
Taiwan X 3/11/20,1,48,Taiwan,3/11/2020,Asia
Taiwan X 3/12/20,1,49,Taiwan,3/12/2020,Asia
Tajikistan X 1/22/20,0,0,Tajikistan,1/22/2020,Asia
Tajikistan X 1/23/20,0,0,Tajikistan,1/23/2020,Asia
Tajikistan X 1/24/20,0,0,Tajikistan,1/24/2020,Asia
Tajikistan X 1/25/20,0,0,Tajikistan,1/25/2020,Asia
Tajikistan X 1/26/20,0,0,Tajikistan,1/26/2020,Asia
Tajikistan X 1/27/20,0,0,Tajikistan,1/27/2020,Asia
Tajikistan X 1/28/20,0,0,Tajikistan,1/28/2020,Asia
Tajikistan X 1/29/20,0,0,Tajikistan,1/29/2020,Asia
Tajikistan X 1/30/20,0,0,Tajikistan,1/30/2020,Asia
Tajikistan X 1/31/20,0,0,Tajikistan,1/31/2020,Asia
Tajikistan X 2/1/20,0,0,Tajikistan,2/1/2020,Asia
Tajikistan X 2/2/20,0,0,Tajikistan,2/2/2020,Asia
Tajikistan X 2/3/20,0,0,Tajikistan,2/3/2020,Asia
Tajikistan X 2/4/20,0,0,Tajikistan,2/4/2020,Asia
Tajikistan X 2/5/20,0,0,Tajikistan,2/5/2020,Asia
Tajikistan X 2/6/20,0,0,Tajikistan,2/6/2020,Asia
Tajikistan X 2/7/20,0,0,Tajikistan,2/7/2020,Asia
Tajikistan X 2/8/20,0,0,Tajikistan,2/8/2020,Asia
Tajikistan X 2/9/20,0,0,Tajikistan,2/9/2020,Asia
Tajikistan X 2/10/20,0,0,Tajikistan,2/10/2020,Asia
Tajikistan X 2/11/20,0,0,Tajikistan,2/11/2020,Asia
Tajikistan X 2/12/20,0,0,Tajikistan,2/12/2020,Asia
Tajikistan X 2/13/20,0,0,Tajikistan,2/13/2020,Asia
Tajikistan X 2/14/20,0,0,Tajikistan,2/14/2020,Asia
Tajikistan X 2/15/20,0,0,Tajikistan,2/15/2020,Asia
Tajikistan X 2/16/20,0,0,Tajikistan,2/16/2020,Asia
Tajikistan X 2/17/20,0,0,Tajikistan,2/17/2020,Asia
Tajikistan X 2/18/20,0,0,Tajikistan,2/18/2020,Asia
Tajikistan X 2/19/20,0,0,Tajikistan,2/19/2020,Asia
Tajikistan X 2/20/20,0,0,Tajikistan,2/20/2020,Asia
Tajikistan X 2/21/20,0,0,Tajikistan,2/21/2020,Asia
Tajikistan X 2/22/20,0,0,Tajikistan,2/22/2020,Asia
Tajikistan X 2/23/20,0,0,Tajikistan,2/23/2020,Asia
Tajikistan X 2/24/20,0,0,Tajikistan,2/24/2020,Asia
Tajikistan X 2/25/20,0,0,Tajikistan,2/25/2020,Asia
Tajikistan X 2/26/20,0,0,Tajikistan,2/26/2020,Asia
Tajikistan X 2/27/20,0,0,Tajikistan,2/27/2020,Asia
Tajikistan X 2/28/20,0,0,Tajikistan,2/28/2020,Asia
Tajikistan X 2/29/20,0,0,Tajikistan,2/29/2020,Asia
Tajikistan X 3/1/20,0,0,Tajikistan,3/1/2020,Asia
Tajikistan X 3/2/20,0,0,Tajikistan,3/2/2020,Asia
Tajikistan X 3/3/20,0,0,Tajikistan,3/3/2020,Asia
Tajikistan X 3/4/20,0,0,Tajikistan,3/4/2020,Asia
Tajikistan X 3/5/20,0,0,Tajikistan,3/5/2020,Asia
Tajikistan X 3/6/20,0,0,Tajikistan,3/6/2020,Asia
Tajikistan X 3/7/20,0,0,Tajikistan,3/7/2020,Asia
Tajikistan X 3/8/20,0,0,Tajikistan,3/8/2020,Asia
Tajikistan X 3/9/20,0,0,Tajikistan,3/9/2020,Asia
Tajikistan X 3/10/20,0,0,Tajikistan,3/10/2020,Asia
Tajikistan X 3/11/20,0,0,Tajikistan,3/11/2020,Asia
Tajikistan X 3/12/20,0,0,Tajikistan,3/12/2020,Asia
Thailand X 1/22/20,0,2,Thailand,1/22/2020,Asia
Thailand X 1/23/20,0,3,Thailand,1/23/2020,Asia
Thailand X 1/24/20,0,5,Thailand,1/24/2020,Asia
Thailand X 1/25/20,0,7,Thailand,1/25/2020,Asia
Thailand X 1/26/20,0,8,Thailand,1/26/2020,Asia
Thailand X 1/27/20,0,8,Thailand,1/27/2020,Asia
Thailand X 1/28/20,0,14,Thailand,1/28/2020,Asia
Thailand X 1/29/20,0,14,Thailand,1/29/2020,Asia
Thailand X 1/30/20,0,14,Thailand,1/30/2020,Asia
Thailand X 1/31/20,0,19,Thailand,1/31/2020,Asia
Thailand X 2/1/20,0,19,Thailand,2/1/2020,Asia
Thailand X 2/2/20,0,19,Thailand,2/2/2020,Asia
Thailand X 2/3/20,0,19,Thailand,2/3/2020,Asia
Thailand X 2/4/20,0,25,Thailand,2/4/2020,Asia
Thailand X 2/5/20,0,25,Thailand,2/5/2020,Asia
Thailand X 2/6/20,0,25,Thailand,2/6/2020,Asia
Thailand X 2/7/20,0,25,Thailand,2/7/2020,Asia
Thailand X 2/8/20,0,32,Thailand,2/8/2020,Asia
Thailand X 2/9/20,0,32,Thailand,2/9/2020,Asia
Thailand X 2/10/20,0,32,Thailand,2/10/2020,Asia
Thailand X 2/11/20,0,33,Thailand,2/11/2020,Asia
Thailand X 2/12/20,0,33,Thailand,2/12/2020,Asia
Thailand X 2/13/20,0,33,Thailand,2/13/2020,Asia
Thailand X 2/14/20,0,33,Thailand,2/14/2020,Asia
Thailand X 2/15/20,0,33,Thailand,2/15/2020,Asia
Thailand X 2/16/20,0,34,Thailand,2/16/2020,Asia
Thailand X 2/17/20,0,35,Thailand,2/17/2020,Asia
Thailand X 2/18/20,0,35,Thailand,2/18/2020,Asia
Thailand X 2/19/20,0,35,Thailand,2/19/2020,Asia
Thailand X 2/20/20,0,35,Thailand,2/20/2020,Asia
Thailand X 2/21/20,0,35,Thailand,2/21/2020,Asia
Thailand X 2/22/20,0,35,Thailand,2/22/2020,Asia
Thailand X 2/23/20,0,35,Thailand,2/23/2020,Asia
Thailand X 2/24/20,0,35,Thailand,2/24/2020,Asia
Thailand X 2/25/20,0,37,Thailand,2/25/2020,Asia
Thailand X 2/26/20,0,40,Thailand,2/26/2020,Asia
Thailand X 2/27/20,0,40,Thailand,2/27/2020,Asia
Thailand X 2/28/20,0,41,Thailand,2/28/2020,Asia
Thailand X 2/29/20,0,42,Thailand,2/29/2020,Asia
Thailand X 3/1/20,1,42,Thailand,3/1/2020,Asia
Thailand X 3/2/20,1,43,Thailand,3/2/2020,Asia
Thailand X 3/3/20,1,43,Thailand,3/3/2020,Asia
Thailand X 3/4/20,1,43,Thailand,3/4/2020,Asia
Thailand X 3/5/20,1,47,Thailand,3/5/2020,Asia
Thailand X 3/6/20,1,48,Thailand,3/6/2020,Asia
Thailand X 3/7/20,1,50,Thailand,3/7/2020,Asia
Thailand X 3/8/20,1,50,Thailand,3/8/2020,Asia
Thailand X 3/9/20,1,50,Thailand,3/9/2020,Asia
Thailand X 3/10/20,1,53,Thailand,3/10/2020,Asia
Thailand X 3/11/20,1,59,Thailand,3/11/2020,Asia
Thailand X 3/12/20,1,70,Thailand,3/12/2020,Asia
Timor-Leste X 1/22/20,0,0,Timor-Leste,1/22/2020,Asia
Timor-Leste X 1/23/20,0,0,Timor-Leste,1/23/2020,Asia
Timor-Leste X 1/24/20,0,0,Timor-Leste,1/24/2020,Asia
Timor-Leste X 1/25/20,0,0,Timor-Leste,1/25/2020,Asia
Timor-Leste X 1/26/20,0,0,Timor-Leste,1/26/2020,Asia
Timor-Leste X 1/27/20,0,0,Timor-Leste,1/27/2020,Asia
Timor-Leste X 1/28/20,0,0,Timor-Leste,1/28/2020,Asia
Timor-Leste X 1/29/20,0,0,Timor-Leste,1/29/2020,Asia
Timor-Leste X 1/30/20,0,0,Timor-Leste,1/30/2020,Asia
Timor-Leste X 1/31/20,0,0,Timor-Leste,1/31/2020,Asia
Timor-Leste X 2/1/20,0,0,Timor-Leste,2/1/2020,Asia
Timor-Leste X 2/2/20,0,0,Timor-Leste,2/2/2020,Asia
Timor-Leste X 2/3/20,0,0,Timor-Leste,2/3/2020,Asia
Timor-Leste X 2/4/20,0,0,Timor-Leste,2/4/2020,Asia
Timor-Leste X 2/5/20,0,0,Timor-Leste,2/5/2020,Asia
Timor-Leste X 2/6/20,0,0,Timor-Leste,2/6/2020,Asia
Timor-Leste X 2/7/20,0,0,Timor-Leste,2/7/2020,Asia
Timor-Leste X 2/8/20,0,0,Timor-Leste,2/8/2020,Asia
Timor-Leste X 2/9/20,0,0,Timor-Leste,2/9/2020,Asia
Timor-Leste X 2/10/20,0,0,Timor-Leste,2/10/2020,Asia
Timor-Leste X 2/11/20,0,0,Timor-Leste,2/11/2020,Asia
Timor-Leste X 2/12/20,0,0,Timor-Leste,2/12/2020,Asia
Timor-Leste X 2/13/20,0,0,Timor-Leste,2/13/2020,Asia
Timor-Leste X 2/14/20,0,0,Timor-Leste,2/14/2020,Asia
Timor-Leste X 2/15/20,0,0,Timor-Leste,2/15/2020,Asia
Timor-Leste X 2/16/20,0,0,Timor-Leste,2/16/2020,Asia
Timor-Leste X 2/17/20,0,0,Timor-Leste,2/17/2020,Asia
Timor-Leste X 2/18/20,0,0,Timor-Leste,2/18/2020,Asia
Timor-Leste X 2/19/20,0,0,Timor-Leste,2/19/2020,Asia
Timor-Leste X 2/20/20,0,0,Timor-Leste,2/20/2020,Asia
Timor-Leste X 2/21/20,0,0,Timor-Leste,2/21/2020,Asia
Timor-Leste X 2/22/20,0,0,Timor-Leste,2/22/2020,Asia
Timor-Leste X 2/23/20,0,0,Timor-Leste,2/23/2020,Asia
Timor-Leste X 2/24/20,0,0,Timor-Leste,2/24/2020,Asia
Timor-Leste X 2/25/20,0,0,Timor-Leste,2/25/2020,Asia
Timor-Leste X 2/26/20,0,0,Timor-Leste,2/26/2020,Asia
Timor-Leste X 2/27/20,0,0,Timor-Leste,2/27/2020,Asia
Timor-Leste X 2/28/20,0,0,Timor-Leste,2/28/2020,Asia
Timor-Leste X 2/29/20,0,0,Timor-Leste,2/29/2020,Asia
Timor-Leste X 3/1/20,0,0,Timor-Leste,3/1/2020,Asia
Timor-Leste X 3/2/20,0,0,Timor-Leste,3/2/2020,Asia
Timor-Leste X 3/3/20,0,0,Timor-Leste,3/3/2020,Asia
Timor-Leste X 3/4/20,0,0,Timor-Leste,3/4/2020,Asia
Timor-Leste X 3/5/20,0,0,Timor-Leste,3/5/2020,Asia
Timor-Leste X 3/6/20,0,0,Timor-Leste,3/6/2020,Asia
Timor-Leste X 3/7/20,0,0,Timor-Leste,3/7/2020,Asia
Timor-Leste X 3/8/20,0,0,Timor-Leste,3/8/2020,Asia
Timor-Leste X 3/9/20,0,0,Timor-Leste,3/9/2020,Asia
Timor-Leste X 3/10/20,0,0,Timor-Leste,3/10/2020,Asia
Timor-Leste X 3/11/20,0,0,Timor-Leste,3/11/2020,Asia
Timor-Leste X 3/12/20,0,0,Timor-Leste,3/12/2020,Asia
Togo X 1/22/20,0,0,Togo,1/22/2020,Africa
Togo X 1/23/20,0,0,Togo,1/23/2020,Africa
Togo X 1/24/20,0,0,Togo,1/24/2020,Africa
Togo X 1/25/20,0,0,Togo,1/25/2020,Africa
Togo X 1/26/20,0,0,Togo,1/26/2020,Africa
Togo X 1/27/20,0,0,Togo,1/27/2020,Africa
Togo X 1/28/20,0,0,Togo,1/28/2020,Africa
Togo X 1/29/20,0,0,Togo,1/29/2020,Africa
Togo X 1/30/20,0,0,Togo,1/30/2020,Africa
Togo X 1/31/20,0,0,Togo,1/31/2020,Africa
Togo X 2/1/20,0,0,Togo,2/1/2020,Africa
Togo X 2/2/20,0,0,Togo,2/2/2020,Africa
Togo X 2/3/20,0,0,Togo,2/3/2020,Africa
Togo X 2/4/20,0,0,Togo,2/4/2020,Africa
Togo X 2/5/20,0,0,Togo,2/5/2020,Africa
Togo X 2/6/20,0,0,Togo,2/6/2020,Africa
Togo X 2/7/20,0,0,Togo,2/7/2020,Africa
Togo X 2/8/20,0,0,Togo,2/8/2020,Africa
Togo X 2/9/20,0,0,Togo,2/9/2020,Africa
Togo X 2/10/20,0,0,Togo,2/10/2020,Africa
Togo X 2/11/20,0,0,Togo,2/11/2020,Africa
Togo X 2/12/20,0,0,Togo,2/12/2020,Africa
Togo X 2/13/20,0,0,Togo,2/13/2020,Africa
Togo X 2/14/20,0,0,Togo,2/14/2020,Africa
Togo X 2/15/20,0,0,Togo,2/15/2020,Africa
Togo X 2/16/20,0,0,Togo,2/16/2020,Africa
Togo X 2/17/20,0,0,Togo,2/17/2020,Africa
Togo X 2/18/20,0,0,Togo,2/18/2020,Africa
Togo X 2/19/20,0,0,Togo,2/19/2020,Africa
Togo X 2/20/20,0,0,Togo,2/20/2020,Africa
Togo X 2/21/20,0,0,Togo,2/21/2020,Africa
Togo X 2/22/20,0,0,Togo,2/22/2020,Africa
Togo X 2/23/20,0,0,Togo,2/23/2020,Africa
Togo X 2/24/20,0,0,Togo,2/24/2020,Africa
Togo X 2/25/20,0,0,Togo,2/25/2020,Africa
Togo X 2/26/20,0,0,Togo,2/26/2020,Africa
Togo X 2/27/20,0,0,Togo,2/27/2020,Africa
